"","Genre","Title","Artist","URI","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"680","country","Over You","Miranda Lambert","3fDsErbmOD3TuaSDuxSXav",0.566,0.507,6,-6.973,0.0279,0.535,0.00619,0.107,0.141,158.119,4
"681","country","I Don't Want This Night To End","Luke Bryan","0cV4xwUA4ue2deqq4CZFko",0.616,0.728,9,-4.02,0.0278,0.0275,0,0.228,0.375,111.934,4
"682","country","Hard To Love","Lee Brice","6E9V9TRlVOLjenGjHemzEH",0.638,0.722,9,-6.177,0.0332,0.0119,0.00808,0.189,0.469,103.017,4
"683","country","Dancin' Away With My Heart","Lady Antebellum","06EoiPK0mH3PHxH2BKNAJx",0.572,0.663,4,-5.418,0.0274,0.221,0,0.291,0.455,140.253,4
"684","country","Wanted","Hunter Hayes","0p1BcEcYVO3uk4KDf3gzkY",0.421,0.476,0,-7.692,0.0298,0.268,0,0.0816,0.3,169.784,4
"685","country","A Woman Like You","Lee Brice","3oyMHCAAcnWFdcGuVgwfhd",0.592,0.584,7,-7.422,0.0305,0.245,0,0.0862,0.371,160.048,4
"686","country","You Gonna Fly","Keith Urban","5B25Jpgu62IX8w1YtLibuA",0.457,0.846,4,-8.547,0.0477,0.0598,0,0.34,0.851,177.353,4
"687","country","No Hurry","Zac Brown Band","020ffiIfWvx5EH9VJ8Dkg2",0.564,0.531,3,-5.809,0.0287,0.376,0,0.312,0.407,146.018,4
"688","country","All Your Life","The Band Perry","2khs94jHAVzUm3Pu4mAMmv",0.536,0.521,9,-5.373,0.0261,0.227,0,0.165,0.455,131.937,4
"689","country","Fly Over States","Jason Aldean","17X2tSzibD9n9QRjdExcWT",0.487,0.736,7,-3.269,0.0326,0.069,0,0.114,0.184,81.587,4
"690","country","Good Girl","Carrie Underwood","20DfkHC5grnKNJCzZQB6KC",0.617,0.839,0,-2.849,0.0655,0.0286,0,0.19,0.741,128.91,4
"691","country","Fastest Girl In Town","Miranda Lambert","6sXK2Fq7Ibi3SN6qYyQgIG",0.541,0.911,1,-3.6,0.0631,0.0205,0.00155,0.275,0.563,145.057,4
"692","country","Drink On It","Blake Shelton","7haN4XreV4WkoBQmkYM709",0.643,0.725,7,-5.632,0.0231,0.0365,1.2e-06,0.326,0.683,93.975,4
"693","country","Postcard From Paris","The Band Perry","3xltN99Cj2KF5AZFhjDibh",0.54,0.688,8,-5.366,0.0304,0.0732,0,0.0804,0.524,143.888,4
"694","country","Take A Little Ride","Jason Aldean","2o5mwv7hvas1jdUg14Nihv",0.472,0.866,2,-3.771,0.0413,0.044,0,0.213,0.775,163.867,4
"695","country","Blown Away","Carrie Underwood","0vFMQi8ZnOM2y8cuReZTZ2",0.531,0.843,9,-2.569,0.0429,0.0909,0,0.0283,0.392,136.991,4
"696","country","Banjo","Rascal Flatts","47aIa6zbUGsdNn55cyuOug",0.617,0.862,2,-6.356,0.0337,0.0186,0,0.161,0.769,101.971,4
"697","country","Come Over","Kenny Chesney","6BCrbWBpb8d6KWmEqZ41tr",0.466,0.704,1,-7.169,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,4
"698","country","Ours","Taylor Swift","1EQn3Uc5AyUXoiPLeyCrrg",0.608,0.569,0,-7.227,0.0284,0.537,0,0.097,0.238,159.845,4
"699","country","Keep Me In Mind","Zac Brown Band","7zNM46fo01dCBidY4yGNTZ",0.684,0.715,6,-6.132,0.0336,0.159,0,0.181,0.563,96.018,4
"700","country","The One That Got Away","Jake Owen","7oizkVPKiJYU5CyTjrcVp0",0.576,0.865,0,-3.288,0.0407,0.0343,5.32e-05,0.252,0.535,119.913,4
"701","country","5-1-5-0","Dierks Bentley","2WKCH4ISejDV9ad7iPp5XU",0.554,0.849,1,-5.181,0.0357,0.0246,0.000233,0.31,0.683,116.992,4
"702","country","Pontoon","Little Big Town","2Gy3XMLbBxACZ4tXdFRGr7",0.721,0.819,9,-5.715,0.0269,0.413,0,0.196,0.867,96.02,4
"703","country","Love's Gonna Make It Alright","George Strait","1blSBtrZgDJIWQl0BlAyov",0.707,0.867,4,-5.418,0.0339,0.221,0.00039,0.268,0.649,110.996,4
"704","country","Come Wake Me Up","Rascal Flatts","5mCttXluvE0gaIArboAoFA",0.454,0.605,4,-6.816,0.0314,0.255,0,0.109,0.18,155.861,3
"705","country","Drink In My Hand","Eric Church","1cktZnxiONH0hR6Q3DKy8h",0.626,0.913,0,-4.452,0.0318,0.00635,0,0.293,0.946,113.044,4
"706","country","I'm Gonna Love You Through It","Martina McBride","4GwbSrCJFRze2tK4H12Zew",0.432,0.657,5,-5.12,0.0304,0.317,0,0.0893,0.259,142.528,4
"707","country","Where I Come From","Montgomery Gentry","10ps1I1sIMRNZW11eceN7W",0.62,0.852,1,-4.203,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,4
"708","country","Beers Ago","Toby Keith","5MiRgE7Yta2jiOkVGHbiQC",0.565,0.84,0,-4.641,0.0296,0.0284,0,0.0928,0.742,144.04,4
"709","country","Kiss Tomorrow Goodbye","Luke Bryan","4ZF2WDTBVFihfTkxfme8JE",0.571,0.937,5,-3.467,0.0365,0.0064,0,0.316,0.584,115.013,4
"710","country","Tattoos On This Town","Jason Aldean","2SEsRxNSXidnMOZoTEzX1k",0.359,0.784,7,-4.404,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,4
"711","country","Let It Rain","David Nail Featuring Sarah Buxton","0DAjiINHQTnPnnY939Qyhw",0.56,0.619,4,-3.013,0.0405,0.385,1.03e-06,0.247,0.561,77.881,4
"712","country","Truck Yeah","Tim McGraw","3crxySebCike4UZq4SvzxT",0.608,0.931,7,-3.278,0.0336,0.114,0,0.067,0.768,97.973,4
"713","country","Til My Last Day","Justin Moore","3mHAyclWdtFASQuobdnDf8",0.577,0.761,9,-5.34,0.0358,0.0377,0,0.116,0.599,104.991,4
"714","country","Red Solo Cup","Toby Keith","4YKAOXyqkKZ5gOZR0AmVMN",0.535,0.56,4,-6.586,0.0901,0.287,0,0.209,0.785,164.17,4
"715","country","Did It For The Girl","Greg Bates","0d3P3GZGU7G3L1cIFLAbqj",0.658,0.728,5,-4.916,0.0237,0.0183,6.26e-06,0.306,0.682,101.969,4
"716","country","This Ole Boy","Craig Morgan","29rfPTA47K0xyl1Pnf1YBw",0.591,0.88,11,-4.401,0.0532,0.0754,4.27e-06,0.0434,0.661,114.11,4
"717","country","Got My Country On","Chris Cagle","6EZgdjK4buOwWrmkTVbv7c",0.505,0.839,7,-4.557,0.0538,0.185,0,0.0406,0.511,160.154,4
"718","country","That's Why I Pray","Big & Rich","6WDjQq0Noeji2O3bFfFsNW",0.57,0.727,8,-5.298,0.0256,0.0334,0,0.364,0.491,100.019,4
"719","country","Beer Money","Kip Moore","61voPX1C71rhwynuLQyajo",0.748,0.815,2,-5.576,0.0298,0.0162,0,0.106,0.826,126.024,4
"720","country","We Owned The Night","Lady Antebellum","7nvmiDtfh9gwYFh9Kzn7sc",0.657,0.714,1,-6.965,0.0273,0.281,0.000145,0.0838,0.488,99.991,4
"721","country","Creepin'","Eric Church","2krJlC7MXXpOdPipgc0TaS",0.464,0.889,5,-5.042,0.0497,0.0389,0.0272,0.31,0.539,87.858,4
"722","country","Camouflage","Brad Paisley","6hVgzcyMmjNKaJn5VRZX3H",0.56,0.965,4,-3.67,0.0472,0.0325,0.000984,0.43,0.771,113.633,4
"723","country","Cruise","Florida Georgia Line","0i5el041vd6nxrGEU8QRxy",0.457,0.948,10,-3.364,0.0354,0.0191,0,0.0536,0.878,148,4
"724","country","Storm Warning","Hunter Hayes","71DDK14XVxkXLmG3AVi1BP",0.483,0.843,2,-5.62,0.0835,0.0331,0,0.134,0.772,185.998,4
"725","country","Shinin' On Me","Jerrod Niemann","56hUUEbFVeJXCmbdPfsy1T",0.651,0.773,7,-6.97,0.0366,0.318,0,0.27,0.69,83.995,4
"726","country","Something To Do With My Hands","Thomas Rhett","6iWg88k0UH7BjBP2yWXM0i",0.561,0.932,1,-4.443,0.0433,0.00841,4.97e-05,0.0992,0.495,126.116,4
"727","country","How Country Feels","Randy Houser","6aUhfNWYnMThF3TGtuYUUu",0.678,0.839,7,-3.617,0.0394,0.0379,0,0.0742,0.772,104.952,4
"728","country","The Trouble With Girls","Scotty McCreery","0Yvyj5YkjSBNgD4Ai0clSG",0.554,0.496,10,-7.266,0.0281,0.391,0,0.109,0.351,132.078,4
"729","country","Wanted You More","Lady Antebellum","5GV8UxTRnzTPiwrr59L8eZ",0.461,0.71,5,-6.36,0.0422,0.319,4.97e-06,0.104,0.281,175.825,4
"730","country","Bait A Hook","Justin Moore","6cAxSUPzHyywECgGSvoLyf",0.668,0.781,1,-6.151,0.0267,0.0191,0,0.113,0.695,105.945,4
"731","country","I Like Girls That Drink Beer","Toby Keith","1BrCXPoH8NrQpa4qRhpn2x",0.635,0.881,0,-4.549,0.0313,0.00928,0.00135,0.132,0.937,133.026,4
"732","country","Feel Like A Rock Star","Kenny Chesney & Tim McGraw","6IwjYtPMOebrz61UEayrrS",0.475,0.896,6,-4.749,0.035,0.00318,0,0.29,0.868,169.999,4
"733","country","Let's Don't Call It A Night","Casey James","4juW8JESG8nujlq5FL620A",0.593,0.734,5,-4.337,0.0414,0.014,0,0.149,0.804,186.937,4
"734","country","Crying On A Suitcase","Casey James","020b0QxseQbcMTPKV49qRm",0.402,0.7,4,-4.613,0.0348,0.147,0,0.0992,0.496,198.972,4
"735","country","El Cerrito Place","Kenny Chesney","13JngJc6J0ykO7Pq0gin35",0.596,0.503,4,-7.606,0.0272,0.13,0,0.0754,0.262,134.032,4
"736","country","Neon","Chris Young","1qjl8UJtWTHrk4SFpwftSN",0.441,0.644,11,-5.774,0.0363,0.56,0,0.109,0.349,141.733,4
"737","country","Baggage Claim","Miranda Lambert","1hTSImeofoaFWptq9JSFpP",0.701,0.934,8,-2.777,0.0403,0.0657,1.53e-06,0.0671,0.964,81,4
"738","country","Southern Comfort Zone","Brad Paisley","2lfmRyTLtsTCkLwMQcFSQk",0.431,0.876,4,-6.109,0.0658,0.0771,1.81e-05,0.0998,0.519,160,4
"739","country","Wanna Make You Love Me","Andy Gibson","2g9x3RYK0aRRNkEI43KGN3",0.507,0.693,9,-3.95,0.0271,0.00227,4.58e-05,0.0631,0.356,92.024,4
"740","country","Missin' You Crazy","Jon Pardi","3rYOzxOIYjq2hXPRFjCQ2v",0.61,0.867,4,-3.677,0.0332,0.0477,0,0.14,0.742,117.009,4
"741","country","So You Don't Have To Love Me Anymore","Alan Jackson","12ZGDuff6MYid7PJvYMExo",0.641,0.333,0,-10.447,0.0285,0.267,4.05e-06,0.0942,0.204,128.007,4
"742","country","We Are Never Ever Getting Back Together","Taylor Swift","7AEAGTc8cReDqcbPoY9gwo",0.628,0.676,7,-5.911,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,4
"743","country","True Believers","Darius Rucker","3xdjjKMcMOFgo1eQrfbogM",0.537,0.66,9,-7.174,0.0296,0.455,0,0.135,0.574,148.096,4
"744","country","Goodbye In Her Eyes","Zac Brown Band","3yM53DMMIioxVy7Pha1hD0",0.4,0.558,3,-7.393,0.038,0.163,3.76e-06,0.0879,0.376,81.271,4
"745","country","Country Must Be Country Wide","Brantley Gilbert","454JIJlQ8GvrCoBvSfq3KA",0.409,0.765,11,-5.696,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,4
"746","country","My Heart Can't Tell You No","Sara Evans","3kGYLi6txRaQk4etwh3l3p",0.557,0.652,6,-5.4,0.025,0.175,0,0.256,0.465,89.992,4
"747","country","Mr. Know It All","Kelly Clarkson","7uRznL3LcuazKpwCTpDltz",0.676,0.807,5,-5.131,0.029,0.0284,0,0.0701,0.443,95.956,4
"748","country","God Gave Me You","Blake Shelton","0w9LJae3sVlZlH2CnxTInF",0.483,0.844,2,-5.043,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,4
"749","country","He's Mine","Rodney Atkins","5sTbbSUmIMpCWpWYMRULYV",0.384,0.887,6,-3.806,0.0653,0.0425,0,0.117,0.676,72.816,4
"750","country","Too Good To Be True","Edens Edge","51uAfq7qHzZ0keNjg81sfz",0.554,0.735,10,-2.74,0.0402,0.389,0,0.0336,0.651,171.025,4
"751","country","Ex-Old Man","Kristen Kelly","1jFhSuunMt0YqQfzTfquTI",0.879,0.655,11,-7.724,0.0379,0.0201,1.58e-05,0.0752,0.934,119.967,4
"752","country","Tip It On Back","Dierks Bentley","2G634xynj7ev8r5c0sAL3T",0.503,0.78,3,-5.148,0.0323,0.522,0.16,0.138,0.737,137.936,4
"753","country","Comin' Around","Josh Thompson","2Hx40dtovLugLXWooJypOh",0.456,0.747,9,-5.24,0.0334,0.126,0,0.234,0.369,79.789,4
"754","country","Like My Dog","Billy Currington","5wBaR9CHZ9IW5yuQ5mT1cJ",0.697,0.724,10,-4.428,0.0322,0.479,0,0.14,0.477,96.953,4
"755","country","Begin Again","Taylor Swift","0L4YCNRfXAoTvdpWeH2RGj",0.53,0.526,7,-8.349,0.0263,0.199,3.52e-06,0.232,0.323,79.025,4
"756","country","Crazy Girl","Eli Young Band","1nVLAEzhBXMJLR5zAl90Nl",0.366,0.651,4,-3.842,0.031,0.000415,0.00526,0.271,0.257,151.343,3
"757","country","Barefoot Blue Jean Night","Jake Owen","3ts6xK5GzfMAAriT9AIBmP",0.6,0.808,4,-4.679,0.0403,0.208,0,0.196,0.809,172.016,4
"758","country","Take A Back Road","Rodney Atkins","7B6m8tHAYZsOKOKMU5SR2n",0.581,0.856,3,-4,0.0783,0.183,0,0.0871,0.918,169.902,4
"759","country","Tomorrow","Chris Young","1qjl8UJtWTHrk4SFpwftSN",0.441,0.644,11,-5.774,0.0363,0.56,0,0.109,0.349,141.733,4
"760","country","You Lie","The Band Perry","462tT5pBVstoLcOSJsBBKw",0.521,0.656,6,-5.015,0.0289,0.387,0,0.143,0.598,170.939,4
"761","country","Am I The Only One","Dierks Bentley","59tUXZ9dL0qkaa18WCfUnZ",0.579,0.878,2,-5.396,0.145,0.29,0,0.789,0.88,165.972,4
"762","country","You And Tequila","Kenny Chesney Featuring Grace Potter","1t2hJFgJyUPD2crOafMUEk",0.691,0.454,6,-9.13,0.0256,0.437,0.00227,0.0783,0.35,135.839,4
"763","country","Honey Bee","Blake Shelton","0gY2iq0xJPRoIB1PScKSw4",0.481,0.849,4,-5.131,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,4
"764","country","Just Fishin'","Trace Adkins","1ZxNwqYsJA41CKf2YEhmIK",0.586,0.674,11,-5.69,0.0246,0.00764,0.0777,0.243,0.395,86.5,4
"765","country","Let Me Down Easy","Billy Currington","1tZ5C8zI326sIB4kBErdmC",0.606,0.497,1,-5.005,0.0278,0.361,0,0.106,0.18,125.059,4
"766","country","Here For A Good Time","George Strait","11OFYsUK9EVJsQ6nutH32M",0.596,0.768,6,-6.753,0.0369,0.0858,6.23e-06,0.116,0.532,127.93,4
"767","country","Knee Deep","Zac Brown Band Featuring Jimmy Buffett","1yEwEiTpsaPhQi9lb5EVV4",0.715,0.584,8,-8.231,0.0296,0.432,1.41e-06,0.095,0.61,90.987,4
"768","country","Just A Kiss","Lady Antebellum","2nRvKHh2mtOfIQ4jcAkP9q",0.593,0.639,1,-5.826,0.0307,0.446,0,0.0998,0.332,142.881,4
"769","country","If Heaven Wasn't So Far Away","Justin Moore","0aW7CSfoMBKBzLE7VerHyn",0.374,0.657,11,-6.086,0.0325,0.0434,0,0.219,0.376,74.234,4
"770","country","Made In America","Toby Keith","7Lmwj2fe8MpGXypOuLGO2C",0.497,0.701,9,-5.996,0.0306,0.0507,0,0.103,0.376,172.126,4
"771","country","Country Girl (Shake It For Me)","Luke Bryan","0yD66650JxhqKbW76C2qCo",0.645,0.904,2,-4.532,0.0462,0.0293,0,0.0834,0.671,105.97,4
"772","country","Heart Like Mine","Miranda Lambert","4EDeBzhZMcHEx7A8IcDiaL",0.437,0.844,8,-3.394,0.0381,0.0642,1.42e-06,0.124,0.493,155.066,4
"773","country","God Gave Me You","Blake Shelton","0w9LJae3sVlZlH2CnxTInF",0.483,0.844,2,-5.043,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,4
"774","country","Don't You Wanna Stay","Jason Aldean With Kelly Clarkson","7CZiLgkiVHhFcDkI2Y4lZ4",0.445,0.631,11,-4.798,0.0304,0.129,0,0.0911,0.152,143.846,4
"775","country","What Do You Want","Jerrod Niemann","6bdDMSGOpu4u2AT4rarSDc",0.555,0.496,4,-10.12,0.143,0.657,1.14e-06,0.106,0.543,153.301,4
"776","country","A Little Bit Stronger","Sara Evans","5FIp4LrsffxiHLhmmpCbCx",0.536,0.65,2,-5.603,0.0337,0.282,1.16e-06,0.0876,0.288,147.93,4
"777","country","Long Hot Summer","Keith Urban","3PY88239tYBnAv5LQoU2oY",0.657,0.785,3,-8.428,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,4
"778","country","Mean","Taylor Swift","5yEPktRqvIhko5QFF3aBhQ",0.568,0.761,4,-3.987,0.0459,0.452,0,0.217,0.789,163.974,4
"779","country","Dirt Road Anthem","Jason Aldean","2qYsSHsYkihWx043HVJQRV",0.68,0.741,2,-5.055,0.0357,0.347,1.87e-06,0.117,0.635,127.024,4
"780","country","Remind Me","Brad Paisley Duet With Carrie Underwood","4ABua0yuWcpTotImEEJTaw",0.485,0.726,5,-4.2,0.0327,0.0603,1.75e-05,0.225,0.288,140.781,4
"781","country","Are You Gonna Kiss Me Or Not","Thompson Square","2TAcwD5KcV9uY3O1tLGV15",0.485,0.701,8,-3.807,0.0288,0.039,0,0.0977,0.613,151.948,4
"782","country","I Won't Let Go","Rascal Flatts","1T1C9VVQ1lb60WxWZx7KoG",0.557,0.406,4,-7.083,0.0278,0.742,0,0.113,0.222,131.96,4
"783","country","Country Must Be Country Wide","Brantley Gilbert","454JIJlQ8GvrCoBvSfq3KA",0.409,0.765,11,-5.696,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,4
"784","country","Somewhere With You","Kenny Chesney","3pkzJjJXfdDjhpXx639MIH",0.68,0.849,1,-6.475,0.0376,0.0862,0.00013,0.174,0.536,111.969,4
"785","country","Who Are You When I'm Not Looking","Blake Shelton","15fZHvjZXoAILTvmt4EXIk",0.412,0.457,4,-9.142,0.0288,0.409,0.0187,0.0978,0.202,74.824,4
"786","country","Someone Else Calling You Baby","Luke Bryan","7DkzLcSXS4KhSvbvIJja3M",0.498,0.916,8,-3.728,0.0662,0.052,1.31e-06,0.0734,0.352,115.045,4
"787","country","This Is Country Music","Brad Paisley","4ABua0yuWcpTotImEEJTaw",0.485,0.726,5,-4.2,0.0327,0.0603,1.75e-05,0.225,0.288,140.781,4
"788","country","Voices","Chris Young","5pemEFax3jfocz4FGHa3UC",0.552,0.788,0,-4.112,0.0525,0.38,0,0.15,0.641,76.528,4
"789","country","Sparks Fly","Taylor Swift","1q8E1FfFuhd12c5JcJwPxQ",0.605,0.787,5,-3.002,0.0308,0.0396,1.42e-06,0.163,0.374,114.987,4
"790","country","Back To December","Taylor Swift","3DrjZArsPsoqbLzUZZV1Id",0.529,0.67,2,-4.663,0.0303,0.117,0,0.334,0.286,141.893,4
"791","country","Colder Weather","Zac Brown Band","1M2l9ReoabUnvl6Y8jLUe7",0.667,0.381,3,-7.494,0.0294,0.458,0,0.116,0.199,135.979,4
"792","country","Hello World","Lady Antebellum","2zdltIgwTAWGXHHJGTPKqv",0.427,0.531,8,-6.985,0.0297,0.0555,0.00106,0.0835,0.145,111.079,4
"793","country","Old Alabama","Brad Paisley Featuring Alabama","3OMpIoONQH8rSscaZLozFQ",0.378,0.903,7,-4.538,0.0533,0.103,0.000285,0.134,0.457,115.616,4
"794","country","Put You In A Song","Keith Urban","7bkgRHkiyRO1vWzG1hTicD",0.621,0.78,2,-8.502,0.0333,0.0174,0,0.0681,0.822,134.022,4
"795","country","Felt Good On My Lips","Tim McGraw","2D2tn77f5ZrADmf8h4zR3t",0.56,0.869,3,-3.804,0.0387,0.024,2.94e-06,0.136,0.519,136.001,4
"796","country","Bleed Red","Ronnie Dunn","6s9GPlGYAUK6Nq5WlSuHuU",0.487,0.668,10,-4.251,0.0321,0.346,4.56e-05,0.107,0.184,90.083,4
"797","country","Baggage Claim","Miranda Lambert","1hTSImeofoaFWptq9JSFpP",0.701,0.934,8,-2.777,0.0403,0.0657,1.53e-06,0.0671,0.964,81,4
"798","country","Live A Little","Kenny Chesney","13zhyZhlM0VzUpEW8aShcp",0.642,0.886,7,-6.151,0.04,0.0207,0.0275,0.391,0.287,123.985,4
"799","country","Love Done Gone","Billy Currington","6z6CGFbowofeJZCMmJ7Qnc",0.67,0.72,8,-3.073,0.0291,0.12,0,0.0694,0.805,127.001,4
"800","country","One More Drinkin' Song","Jerrod Niemann","1HYKv0B6bYycqpxWHydKy9",0.734,0.698,9,-5.833,0.0331,0.473,8.02e-05,0.297,0.605,114.031,4
"801","country","Family Man","Craig Campbell","7a1538puknbXpg5LnYNwBX",0.554,0.621,11,-7.076,0.0269,0.162,2.56e-05,0.155,0.151,155.817,4
"802","country","Mama's Song","Carrie Underwood","0m8Ta268d1kBBG7lxMyWqa",0.341,0.659,2,-5.419,0.0357,0.442,0,0.096,0.269,79.987,4
"803","country","Homeboy","Eric Church","29aSfWddeZJCfnrcMb20sy",0.558,0.673,6,-4.914,0.0291,0.015,0.000655,0.0758,0.445,139.985,4
"804","country","My Kinda Party","Jason Aldean","2qYsSHsYkihWx043HVJQRV",0.68,0.741,2,-5.055,0.0357,0.347,1.87e-06,0.117,0.635,127.024,4
"805","country","Little Miss","Sugarland","1hiIyiFaVmFvYKDnEWGzvb",0.351,0.797,11,-4.286,0.0379,0.0959,4.12e-05,0.157,0.243,129.14,5
"806","country","We Owned The Night","Lady Antebellum","7nvmiDtfh9gwYFh9Kzn7sc",0.657,0.714,1,-6.965,0.0273,0.281,0.000145,0.0838,0.488,99.991,4
"807","country","I Can't Love You Back","Easton Corbin","7tK1fO2PVs80OnVB1RSa89",0.565,0.449,11,-10.962,0.0284,0.341,1.31e-05,0.132,0.119,134.039,4
"808","country","I Got Nothin'","Darius Rucker","5SHrrJllBeZqG7wEWZvYSN",0.554,0.621,9,-5.37,0.0325,0.169,0,0.086,0.257,147.798,4
"809","country","From A Table Away","Sunny Sweeney","6WTJj7qXOh0XonzXAHUqGG",0.547,0.805,8,-4.34,0.0293,0.0393,1.75e-05,0.332,0.557,110.027,4
"810","country","Love Don't Run","Steve Holy","1dXUWskP4zy7Inqpfy5hf6",0.512,0.532,0,-3.28,0.0301,0.475,0,0.0993,0.256,147.473,4
"811","country","Somewhere Else","Toby Keith","2dPORt0s6aC8IXaXBvjmDu",0.578,0.648,2,-5.106,0.0522,0.463,9.25e-06,0.0633,0.813,178.011,4
"812","country","I Love You This Big","Scotty McCreery","3wtKovRRtvu6wbTjeKA26Q",0.521,0.647,9,-6.344,0.0295,0.0922,8.21e-05,0.123,0.326,83.963,4
"813","country","Tattoos On This Town","Jason Aldean","2SEsRxNSXidnMOZoTEzX1k",0.359,0.784,7,-4.404,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,4
"814","country","Cost Of Livin'","Ronnie Dunn","41TDpmZqjVfCEFE8yMNhGc",0.662,0.29,4,-7.896,0.0349,0.895,0,0.0959,0.283,148.393,4
"815","country","Why Wait","Rascal Flatts","3uSeT5T2pOEx5fTdYFJasm",0.612,0.765,2,-4.915,0.0404,0.122,0,0.103,0.553,122.021,4
"816","country","I Wouldn't Be A Man","Josh Turner","3ga3cmO4mb9dMhysyJUEaH",0.617,0.465,2,-7.945,0.0291,0.462,0.000308,0.0885,0.224,130.848,4
"817","country","The Breath You Take","George Strait","0zKsfGlBHj6mzZRhmACl8M",0.492,0.383,11,-7.735,0.0277,0.752,0.000413,0.119,0.248,132.1,3
"818","country","Bullets In The Gun","Toby Keith","26bRcXA9qmivWYTPocMlfT",0.61,0.761,9,-6.022,0.0627,0.339,1.88e-05,0.0839,0.433,120.017,4
"819","country","The Shape I'm In","Joe Nichols","4A7sLRJs1rvlV7aEy73PJF",0.64,0.659,3,-4.986,0.0315,0.311,3.36e-06,0.253,0.683,79.941,4
"820","country","Keep Me In Mind","Zac Brown Band","7zNM46fo01dCBidY4yGNTZ",0.684,0.715,6,-6.132,0.0336,0.159,0,0.181,0.563,96.018,4
"821","country","Drink In My Hand","Eric Church","1cktZnxiONH0hR6Q3DKy8h",0.626,0.913,0,-4.452,0.0318,0.00635,0,0.293,0.946,113.044,4
"822","country","All Your Life","The Band Perry","2khs94jHAVzUm3Pu4mAMmv",0.536,0.521,9,-5.373,0.0261,0.227,0,0.165,0.455,131.937,4
"823","country","Look It Up","Ashton Shepherd","7qxgBX1BU0B2hwp7NjQV9Y",0.744,0.706,5,-6.141,0.0515,0.235,0,0.0601,0.666,90.021,4
"824","country","As She's Walking Away","Zac Brown Band Featuring Alan Jackson","5qYiVdWxd84wRWGIQ9Hts6",0.553,0.619,3,-7.101,0.0308,0.474,0,0.123,0.374,183.91,4
"825","country","Teenage Daughters","Martina McBride","6wxwluMol35MvBMIej6NNl",0.576,0.751,0,-5.333,0.0469,0.334,0,0.139,0.479,91.051,4
"826","country","Georgia Clay","Josh Kelley","26AGhzVb4qXRy1QBMR7lzG",0.612,0.737,6,-5.051,0.033,0.048,0,0.191,0.512,106.871,4
"827","country","Smoke A Little Smoke","Eric Church","2uZhNjlUQ9mnt0rS7hcAgF",0.77,0.641,10,-6.077,0.035,0.0206,0.00023,0.106,0.639,96.98,4
"828","country","Storm Warning","Hunter Hayes","71DDK14XVxkXLmG3AVi1BP",0.483,0.843,2,-5.62,0.0835,0.0331,0,0.134,0.772,185.998,4
"829","country","Fish","Craig Campbell","3vkieK8FFhFnPtNRGAqVu1",0.628,0.667,6,-6.282,0.0385,0.163,0,0.127,0.584,160.01,4
"830","country","If I Die Young","The Band Perry","4u26EevCNXMhlvE1xFBJwX",0.606,0.497,4,-6.611,0.0277,0.348,0,0.275,0.362,130.739,4
"831","country","Raymond","Brett Eldredge","57HtzzBS9GmFzrpxTkfsWr",0.509,0.78,11,-3.944,0.0312,0.0524,2.92e-05,0.0897,0.31,131.064,4
"832","country","Long Way To Go","Alan Jackson","57KytYsLa1SajihxJMfTaW",0.707,0.814,4,-8.01,0.0309,0.0993,0,0.388,0.793,137.958,4
"833","country","I Don't Want This Night To End","Luke Bryan","0cV4xwUA4ue2deqq4CZFko",0.616,0.728,9,-4.02,0.0278,0.0275,0,0.228,0.375,111.934,4
"834","country","Take It Off","Joe Nichols","5YAaLzD6KKGeD1iHVfGupo",0.532,0.835,0,-3.914,0.0409,0.161,1.75e-06,0.109,0.536,165.802,4
"835","country","Won't Be Lonely Long","Josh Thompson","5OnHu0O7kHoYigPjOsctMy",0.662,0.896,7,-4.306,0.0355,0.189,0,0.163,0.85,121.536,4
"836","country","Anything Like Me","Brad Paisley","74mZKvZcZzzvbOnt8NfWda",0.545,0.522,2,-9.241,0.0341,0.422,0,0.119,0.446,164.869,4
"837","country","Last Night Again","Steel Magnolia","2oclgigtKEA0rrKDVLj10p",0.691,0.697,2,-5.621,0.0313,0.0671,0,0.0951,0.583,115.01,4
"838","country","I'm Gonna Love You Through It","Martina McBride","4GwbSrCJFRze2tK4H12Zew",0.432,0.657,5,-5.12,0.0304,0.317,0,0.0893,0.259,142.528,4
"839","country","My Heart Can't Tell You No","Sara Evans","3kGYLi6txRaQk4etwh3l3p",0.557,0.652,6,-5.4,0.025,0.175,0,0.256,0.465,89.992,4
"840","country","Only Prettier","Miranda Lambert","05Rdg52eBYVUy5A55rnz39",0.389,0.695,8,-2.4,0.0348,0.0818,0,0.0698,0.778,167.968,4
